Message,Period,Time,Slot,Subject,Group,CTR,Revenue,Bid,VFC,Cost,Payoff
sync_net,1,00:18:23,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:23,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:23,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:23,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:24,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:24,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:24,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:24,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:25,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:25,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:25,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:25,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:26,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:26,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:26,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:26,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:27,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:27,1,6,2,380,11400,56.73,30,18882.2,-7482.200000000001
sync_net,1,00:18:27,2,4,2,190,3800,49.69,20,7989.5,-4189.5
sync_net,1,00:18:27,3,3,2,0,0,42.05,10,0,0
""
sync_net,1,00:18:28,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:28,1,6,2,380,11400,56.73,30,18882.2,-7482.200000000001
sync_net,1,00:18:28,2,4,2,190,3800,49.69,20,7989.5,-4189.5
sync_net,1,00:18:28,3,3,2,0,0,42.05,10,0,0
""
sync_net,1,00:18:29,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:29,1,6,2,380,11400,56.73,30,18882.2,-7482.200000000001
sync_net,1,00:18:29,2,4,2,190,3800,49.69,20,7989.5,-4189.5
sync_net,1,00:18:29,3,3,2,0,0,42.05,10,0,0
""
sync_net,1,00:18:30,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:30,1,6,2,380,11400,56.73,30,18882.2,-7482.200000000001
sync_net,1,00:18:30,2,4,2,190,3800,49.69,20,7989.5,-4189.5
sync_net,1,00:18:30,3,3,2,0,0,42.05,10,0,0
""
sync_net,1,00:18:32,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:32,1,6,2,380,11400,56.73,30,18882.2,-7482.200000000001
sync_net,1,00:18:32,2,4,2,190,3800,49.69,20,7989.5,-4189.5
sync_net,1,00:18:32,3,3,2,0,0,42.05,10,0,0
""
sync_net,1,00:18:34,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:34,1,6,2,380,11400,56.73,30,18882.2,-7482.200000000001
sync_net,1,00:18:34,2,4,2,190,3800,49.69,20,7989.5,-4189.5
sync_net,1,00:18:34,3,3,2,0,0,42.05,10,0,0
""
