Message,Period,Time,Slot,Subject,Group,CTR,Revenue,Bid,VFC,Cost,Payoff
sync_net,1,18:18:43,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:18:44,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:18:44,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:18:44,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:18:44,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:18:44,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:18:44,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:18:44,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:18:44,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:18:45,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:18:45,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:18:45,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:18:45,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:18:45,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:18:45,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:18:45,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:18:45,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:18:46,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:18:46,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:18:46,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:18:46,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:18:47,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:18:47,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:18:47,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:18:47,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:18:47,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:18:47,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:18:47,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:18:47,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:18:48,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:18:48,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:18:48,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:18:48,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:18:48,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:18:48,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:18:48,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:18:48,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:18:49,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:18:49,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:18:49,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:18:49,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:18:50,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:18:50,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:18:50,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:18:50,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:18:50,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:18:50,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:18:50,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:18:50,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:18:51,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:18:51,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:18:51,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:18:51,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:18:51,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:18:51,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:18:51,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:18:51,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:18:52,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:18:52,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:18:52,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:18:52,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:18:52,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:18:52,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:18:52,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:18:52,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:18:53,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:18:53,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:18:53,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:18:53,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:18:54,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:18:54,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:18:54,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:18:54,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:18:54,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:18:54,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:18:54,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:18:54,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:18:55,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:18:55,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:18:55,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:18:55,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:18:55,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:18:55,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:18:55,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:18:55,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:18:56,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:18:56,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:18:56,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:18:56,3,5,1,0,0,8.15,10,0,0
""
